group,names,scores,logfoldchanges,pvals,pvals_adj
0,MUC6,-0.101038925,0.877027,0.9195195628509273,0.9717415270108951
0,TRH,-0.101038925,0.9924606,0.9195195628509273,0.9717415270108951
0,BMPR1B-AS1,-0.101038925,0.9458058,0.9195195628509273,0.9717415270108951
0,RP11-322E11.5,-0.10414877,0.6575522,0.9170512914102745,0.9717415270108951
0,KLK4,-0.10414877,0.6393075,0.9170512914102745,0.9717415270108951
0,CDH4,-0.10414877,0.73237926,0.9170512914102745,0.9717415270108951
0,C4orf26,-0.10708584,1.0110121,0.914720879693319,0.9710412735597866
0,ZCCHC12,-0.10716336,0.81477565,0.9146593779115336,0.9710412735597866
0,HIST1H3C,-0.10725861,0.725578,0.9145838192791336,0.9710412735597866
0,IGHV3-33,-0.107268944,1.084839,0.9145756191638967,0.9710412735597866
0,DSCR8,-0.10735385,0.8664256,0.914508261418621,0.9710412735597866
0,OPALIN,-0.10735385,0.67175657,0.914508261418621,0.9710412735597866
0,IGKV1-9,-0.11036845,0.82825387,0.9121171700540426,0.9710412735597866
0,IGKV1-27,-0.11350192,0.73335,0.9096326370638802,0.9692409558485671
0,SLC1A6,-0.113668784,1.1458595,0.9095003561471264,0.9692409558485671
0,IGKV2-30,-0.113668784,0.9234126,0.9095003561471264,0.9692409558485671
0,IL13,-0.11639766,0.750043,0.9073373950447219,0.9683430043166722
0,COX8C,-0.11990472,0.8236642,0.9045586263937728,0.9658928204952193
0,NTF3,-0.11998372,0.78514266,0.9044960443020005,0.9658928204952193
0,CYP2W1,-0.11998372,0.7628891,0.9044960443020005,0.9658928204952193
0,DLX1,-0.11998372,0.74496484,0.9044960443020005,0.9658928204952193
0,IGLV5-48,-0.11998372,0.8279756,0.9044960443020005,0.9658928204952193
0,IGKV1-16,-0.11998372,1.32688,0.9044960443020005,0.9658928204952193
0,TEX26,-0.11998372,1.0410349,0.9044960443020005,0.9658928204952193
0,TAC1,-0.12309357,1.3224257,0.9020330076170735,0.9658928204952193
0,AC006262.5,-0.12621522,1.1089067,0.8995615627491078,0.9651948098166392
0,C1QL4,-0.12629865,1.0390054,0.8994955227207614,0.9651948098166392
0,RNASE7,-0.12629865,0.800829,0.8994955227207614,0.9651948098166392
0,GDF10,-0.128713,0.9409721,0.8975847561343907,0.9646262827881684
0,WNT6,-0.12921801,0.82895696,0.897185147563932,0.9646262827881684
0,IGHV3-30,-0.12925123,1.1144205,0.8971588584395217,0.9646262827881684
0,SERPINB4,-0.12941884,0.85728616,0.8970262461336523,0.9646262827881684
0,LINC01551,-0.13190258,1.1443704,0.8950613526900971,0.9639863787723179
0,PRG4,-0.13198084,0.9192778,0.8949994490846707,0.9639863787723179
0,LINC01511,-0.13261358,0.9457199,0.8944989877896651,0.9639863787723179
0,CNGB1,-0.13261358,0.93030185,0.8944989877896651,0.9639863787723179
0,IGHV1-46,-0.13553295,1.6018946,0.8921905218857559,0.9629687230283388
0,WT1,-0.13572343,0.7815393,0.892039925138268,0.9629687230283388
0,C1orf64,-0.13892852,0.90356505,0.8895066354205711,0.9611092765214166
0,COL9A1,-0.13892852,0.99078834,0.8895066354205711,0.9611092765214166
0,GRM1,-0.13892852,0.84190655,0.8895066354205711,0.9611092765214166
0,HAPLN1,-0.13892852,1.2488279,0.8895066354205711,0.9611092765214166
0,ITGAD,-0.14184788,1.1281056,0.8872001691717023,0.9606931988865212
0,UPK1B,-0.14495772,0.91561115,0.8847442560009807,0.9590723642287055
0,KRT6C,-0.14524345,0.9317932,0.8845186610279023,0.9590723642287055
0,SPRR2F,-0.14524345,1.1656346,0.8845186610279023,0.9590723642287055
0,BANCR,-0.14524345,1.1692864,0.8845186610279023,0.9590723642287055
0,GRIA2,-0.14524345,0.9739935,0.8845186610279023,0.9590723642287055
0,IGLV1-40,-0.1476504,0.77387995,0.8826186736465189,0.9590723642287055
0,DGKI,-0.14816281,1.1368691,0.8822142845984717,0.9590723642287055
0,SBSN,-0.1483533,1.2876084,0.8820639575872997,0.9590723642287055
0,CYP17A1,-0.1483533,1.2386128,0.8820639575872997,0.9590723642287055
0,IGHV4-34,-0.15122466,1.357219,0.8797984994931652,0.9583861650252344
0,PI15,-0.15155838,1.150421,0.8795352595057039,0.9583861650252344
0,RERGL,-0.15467782,1.1399349,0.8770753122108764,0.9564616272746743
0,IL13RA2,-0.15770645,1.3498257,0.8746881150743839,0.9543787398520284
0,C8orf22,-0.15787332,1.5008408,0.8745566252048045,0.9543787398520284
0,PGA5,-0.15787332,1.217818,0.8745566252048045,0.9543787398520284
0,IGLV3-19,-0.16006689,0.69046956,0.8728283804671435,0.953910798324747
0,RP11-493L12.3,-0.16088791,1.154598,0.8721816804171512,0.9537251836163491
0,IGHV3-7,-0.16371202,1.1374285,0.8699578499595033,0.951813840218275
0,INHA,-0.164093,1.075758,0.8696579291776412,0.951813840218275
0,LBP,-0.16418825,1.1286715,0.8695829519100853,0.951813840218275
0,USH1C,-0.16418825,1.5271902,0.8695829519100853,0.951813840218275
0,PRSS33,-0.16720285,1.2989562,0.8672104435537701,0.9514102507446738
0,MMP8,-0.1672981,0.9824187,0.8671355049110969,0.9514102507446738
0,IGHV1-18,-0.1701008,1.3461514,0.8649308710431511,0.9499515332708964
0,LY6H,-0.17040794,1.4336579,0.864689330915548,0.9499515332708964
0,PCYT1B,-0.17050318,1.2643185,0.8646144328178618,0.9499515332708964
0,CST2,-0.17050318,1.1875829,0.8646144328178618,0.9499515332708964
0,CYP2A7,-0.17351778,1.1386297,0.8622444529061334,0.9490858039693268
0,NKX2-2,-0.17681812,1.0926211,0.8596512605133803,0.9467524895521808
0,ZNF536,-0.17681812,1.1028773,0.8596512605133803,0.9467524895521808
0,ATP12A,-0.17983271,1.2757698,0.8572839007598779,0.9451862191398874
0,ACTG2,-0.1825446,1.0717537,0.8551553583242522,0.943359468642308
0,CDH10,-0.1830378,1.1562088,0.8547683580160916,0.943359468642308
