names,scores,logfoldchanges,pvals,pvals_adj
HEXA-AS1,0.03268533,1.3599738,0.9739255228135648,1.0
H2AFB1,0.03268533,1.4644694,0.9739255228135648,1.0
GTSCR1,0.03268533,1.9330623,0.9739255228135648,1.0
GTF3C2-AS1,0.03268533,1.208973,0.9739255228135648,1.0
RHOV,0.03268533,1.3981025,0.9739255228135648,1.0
GRHL1,0.03268533,1.5207562,0.9739255228135648,1.0
GFRA2,0.03268533,1.3106977,0.9739255228135648,1.0
RNF222,0.03268533,1.7544279,0.9739255228135648,1.0
GPR135,0.03268533,1.4373626,0.9739255228135648,1.0
C7orf72,0.03268533,1.4481152,0.9739255228135648,1.0
PROC,0.03268533,1.9449079,0.9739255228135648,1.0
ADAMTS7,0.03268533,1.8949326,0.9739255228135648,1.0
SPATA45,0.03268533,1.5898381,0.9739255228135648,1.0
PRSS8,0.03268533,1.4631737,0.9739255228135648,1.0
CCDC168,0.03268533,1.3234892,0.9739255228135648,1.0
FLJ21408,0.03268533,2.1173222,0.9739255228135648,1.0
IGSF3,0.03268533,1.6248013,0.9739255228135648,1.0
RP11-265N6.2,0.03268533,1.5497204,0.9739255228135648,1.0
RP11-264B17.4,0.03268533,1.2284901,0.9739255228135648,1.0
UFSP1,0.03268533,1.338172,0.9739255228135648,1.0
PTPN14,0.03268533,1.6078904,0.9739255228135648,1.0
IFT140,0.03268533,1.3638791,0.9739255228135648,1.0
DDX11-AS1,0.03268533,1.8107852,0.9739255228135648,1.0
FAM72B,0.03268533,1.3411252,0.9739255228135648,1.0
ADGRV1,0.03268533,1.3222772,0.9739255228135648,1.0
RP13-494C23.1,0.032641042,1.4799905,0.9739608415289817,1.0
RP11-803D5.4,0.032641042,1.1444954,0.9739608415289817,1.0
CTC-1337H24.3,0.032641042,1.3035008,0.9739608415289817,1.0
RP11-573D15.9,0.032641042,1.4025911,0.9739608415289817,1.0
NKX6-3,0.032641042,1.462303,0.9739608415289817,1.0
GPRIN1,0.032641042,1.0398204,0.9739608415289817,1.0
FEZ1,0.032641042,1.3647628,0.9739608415289817,1.0
ADGRB2,0.032641042,1.0250009,0.9739608415289817,1.0
AC002310.7,0.032641042,1.4303098,0.9739608415289817,1.0
RP3-448I9.2,0.03268533,1.3566959,0.9739255228135648,1.0
RP11-314A20.2,0.03268533,1.4322202,0.9739255228135648,1.0
DNAH12,0.03268533,1.3438405,0.9739255228135648,1.0
FBXO43,0.03268533,1.579822,0.9739255228135648,1.0
RP11-305L7.7,0.03268533,1.1309074,0.9739255228135648,1.0
KCNN3,0.03268533,2.0638556,0.9739255228135648,1.0
DND1,0.03268533,1.6770126,0.9739255228135648,1.0
DNM1,0.032641042,1.0225539,0.9739608415289817,1.0
ARPIN,0.032641042,1.0746564,0.9739608415289817,1.0
PLP1,0.032641042,1.0935467,0.9739608415289817,1.0
LRRC4,0.032641042,1.1394176,0.9739608415289817,1.0
AP000344.3,0.032641042,1.5340924,0.9739608415289817,1.0
CHODL,0.032641042,1.0752159,0.9739608415289817,1.0
TRAV8-2,0.032641042,0.91607153,0.9739608415289817,1.0
NPHP3-ACAD11,0.032641042,1.5565227,0.9739608415289817,1.0
RP5-851M4.1,0.032641042,0.9492718,0.9739608415289817,1.0
APC2,0.032641042,1.0098999,0.9739608415289817,1.0
ANKRD22,0.032641042,1.0866575,0.9739608415289817,1.0
RP11-685N10.1,0.032641042,1.1719437,0.9739608415289817,1.0
ACTRT3,0.032641042,0.7284447,0.9739608415289817,1.0
AC017002.1,0.032641042,0.8480318,0.9739608415289817,1.0
RP11-235C23.5,0.032641042,1.0681802,0.9739608415289817,1.0
GPR162,0.032641042,1.0625993,0.9739608415289817,1.0
FAM27C,0.032641042,1.1268867,0.9739608415289817,1.0
CTD-2547L16.1,0.032641042,1.072681,0.9739608415289817,1.0
TNFSF11,0.032641042,1.3446538,0.9739608415289817,1.0
LINC01268,0.032641042,0.92211837,0.9739608415289817,1.0
YPEL4,0.032641042,1.043913,0.9739608415289817,1.0
RP11-354E11.2,0.032641042,1.0571455,0.9739608415289817,1.0
GRB7,0.032641042,0.7529628,0.9739608415289817,1.0
FAT1,0.032641042,1.216591,0.9739608415289817,1.0
PGF,0.032641042,1.2614818,0.9739608415289817,1.0
RP11-48B3.3,0.032641042,1.0516868,0.9739608415289817,1.0
APLP1,0.032641042,0.9117163,0.9739608415289817,1.0
KIF23,0.032641042,1.1406493,0.9739608415289817,1.0
TRAV36DV7,0.032641042,1.0309206,0.9739608415289817,1.0
TMEM133,0.032641042,1.3085837,0.9739608415289817,1.0
KLK11,0.032641042,0.464472,0.9739608415289817,1.0
SLC22A18AS,0.032641042,1.1968374,0.9739608415289817,1.0
MFAP4,0.032596752,1.0388544,0.9739961602954568,1.0
SMPDL3B,0.032596752,0.35629115,0.9739961602954568,1.0
TMEM200A,0.032596752,0.56560796,0.9739961602954568,1.0
UBXN10-AS1,0.032596752,0.70241576,0.9739961602954568,1.0
RP11-72I8.1,0.032596752,0.95173943,0.9739961602954568,1.0
ERICH3,0.032641042,1.2601066,0.9739608415289817,1.0
GRIA3,0.032641042,1.1375825,0.9739608415289817,1.0
CTSV,0.032641042,1.2620481,0.9739608415289817,1.0
RP4-752I6.1,0.032641042,1.0753,0.9739608415289817,1.0
RP11-390K5.3,0.032641042,1.1150119,0.9739608415289817,1.0
RP1-224A6.3,0.032641042,1.0120469,0.9739608415289817,1.0
TRIM34,0.032641042,1.0406911,0.9739608415289817,1.0
RASEF,0.032641042,1.4393167,0.9739608415289817,1.0
IGKV1D-39,0.032641042,1.2264838,0.9739608415289817,1.0
RP4-758J18.13,0.032641042,0.84599113,0.9739608415289817,1.0
CORO2B,0.032641042,1.0770905,0.9739608415289817,1.0
RP5-991G20.1,0.032596752,0.6631696,0.9739961602954568,1.0
RP11-51J9.6,0.032596752,0.6558222,0.9739961602954568,1.0
CHST6,0.032596752,0.07103699,0.9739961602954568,1.0
C17orf50,0.032596752,0.76184726,0.9739961602954568,1.0
NMU,0.032596752,0.54944175,0.9739961602954568,1.0
DENND6A-AS1,0.032596752,0.261247,0.9739961602954568,1.0
POMK,0.032596752,0.07934567,0.9739961602954568,1.0
EFHD1,0.032596752,-0.098704204,0.9739961602954568,1.0
WFDC1,0.032596752,1.0169683,0.9739961602954568,1.0
AMPD1,0.032596752,0.6084459,0.9739961602954568,1.0
MADCAM1,0.032596752,0.035529867,0.9739961602954568,1.0
CYS1,0.032596752,0.86653364,0.9739961602954568,1.0
MCF2L-AS1,0.032596752,0.20624202,0.9739961602954568,1.0
EDARADD,0.032596752,0.658429,0.9739961602954568,1.0
RP11-552D8.1,0.032596752,0.32647422,0.9739961602954568,1.0
ADGRG1,0.032596752,0.78574675,0.9739961602954568,1.0
VWA7,0.032596752,0.60326684,0.9739961602954568,1.0
KIF1A,0.032596752,0.88851255,0.9739961602954568,1.0
RAD54L,0.032596752,1.0348117,0.9739961602954568,1.0
CES5A,0.032596752,0.65741867,0.9739961602954568,1.0
GS1-166A23.2,0.032596752,0.93345296,0.9739961602954568,1.0
AL122127.25,0.032596752,0.30591592,0.9739961602954568,1.0
IL17C,0.032596752,0.28048027,0.9739961602954568,1.0
SYDE2,0.032596752,0.22569446,0.9739961602954568,1.0
TDRD15,0.032596752,0.7639277,0.9739961602954568,1.0
DPT,0.032596752,0.98451066,0.9739961602954568,1.0
CTB-61M7.2,0.032596752,0.9689727,0.9739961602954568,1.0
GNAL,0.032596752,0.66300094,0.9739961602954568,1.0
HSD17B13,0.032596752,0.72971815,0.9739961602954568,1.0
PCSK4,0.032596752,0.32554403,0.9739961602954568,1.0
RP11-493L12.5,0.032596752,0.923227,0.9739961602954568,1.0
KLLN,0.032596752,0.029391963,0.9739961602954568,1.0
ASIC3,0.032596752,0.6954678,0.9739961602954568,1.0
HHIP,0.032596752,0.49201232,0.9739961602954568,1.0
LINC01146,0.032596752,0.79473245,0.9739961602954568,1.0
RAPGEF3,0.032596752,0.52143174,0.9739961602954568,1.0
FAM106A,0.032596752,-0.17897496,0.9739961602954568,1.0
LINC01135,0.032596752,0.45665812,0.9739961602954568,1.0
RP11-486L19.2,0.032596752,0.7205186,0.9739961602954568,1.0
CFAP73,0.032596752,0.897039,0.9739961602954568,1.0
RP11-20I23.8,0.032596752,1.0064827,0.9739961602954568,1.0
SPIRE1,0.032596752,0.47758788,0.9739961602954568,1.0
TNFRSF8,0.032596752,0.71771526,0.9739961602954568,1.0
DLG4,0.032596752,0.8978918,0.9739961602954568,1.0
CSF3R,0.032596752,0.6584902,0.9739961602954568,1.0
RP11-83B20.1,0.032596752,0.729477,0.9739961602954568,1.0
CFAP57,0.032596752,0.24525465,0.9739961602954568,1.0
VIPR2,0.032596752,0.6559664,0.9739961602954568,1.0
PTPN3,0.032596752,0.58052135,0.9739961602954568,1.0
C8orf48,0.032596752,0.6816317,0.9739961602954568,1.0
PLVAP,0.032596752,0.7135696,0.9739961602954568,1.0
FBN1,0.032596752,-0.26671246,0.9739961602954568,1.0
HIST1H2AI,0.032596752,0.6700689,0.9739961602954568,1.0
HIST1H2AB,0.032596752,0.55081475,0.9739961602954568,1.0
FAM83A,0.032596752,0.83904546,0.9739961602954568,1.0
RP11-259K5.2,0.032596752,0.8885758,0.9739961602954568,1.0
RP11-275I4.1,0.032596752,0.083183385,0.9739961602954568,1.0
LINC01483,0.032596752,0.9210521,0.9739961602954568,1.0
RP11-324E6.10,0.032596752,0.6000985,0.9739961602954568,1.0
TAL2,0.032596752,1.0655718,0.9739961602954568,1.0
ROBO2,0.032596752,0.8279758,0.9739961602954568,1.0
TNFRSF10D,0.032596752,0.25126466,0.9739961602954568,1.0
RP11-102M11.2,0.032596752,0.8629814,0.9739961602954568,1.0
RP11-423H2.3,0.032596752,-0.63349575,0.9739961602954568,1.0
AC011747.4,0.032596752,0.9362091,0.9739961602954568,1.0
RP11-789C2.1,0.032596752,0.95834655,0.9739961602954568,1.0
TREML1,0.032596752,-0.13454215,0.9739961602954568,1.0
ATP10A,0.032596752,1.0268008,0.9739961602954568,1.0
RP11-297K8.2,0.032596752,0.6794775,0.9739961602954568,1.0
RP1-151F17.1,0.032596752,0.16076724,0.9739961602954568,1.0
RP1-153P14.5,0.032596752,0.2678722,0.9739961602954568,1.0
LONRF3,0.032596752,0.7650851,0.9739961602954568,1.0
KLHL6-AS1,0.032596752,0.705599,0.9739961602954568,1.0
RP11-433J8.1,0.032596752,0.23265974,0.9739961602954568,1.0
RP4-794H19.1,0.032596752,0.75488454,0.9739961602954568,1.0
STARD13,0.032596752,0.42431325,0.9739961602954568,1.0
RP11-1105G2.3,0.032596752,0.9885079,0.9739961602954568,1.0
ITGB1BP2,0.032596752,0.96689904,0.9739961602954568,1.0
IGHV3-53,0.032596752,0.5158873,0.9739961602954568,1.0
LRFN1,0.032596752,0.4408005,0.9739961602954568,1.0
LCLAT1,0.0307809,0.04131525,0.9754442728279764,1.0
TIPARP-AS1,0.030935911,0.49952474,0.9753206502381351,1.0
UNC119B,0.030980201,0.43739387,0.9752853296069363,1.0
NDRG3,0.031046635,0.14308465,0.9752323487510276,1.0
SDC4,0.03106878,0.45186448,0.9752146884899965,1.0
FADS1,0.031157358,0.45792952,0.9751440475674618,1.0
KATNAL1,0.0311795,0.15289883,0.9751263873672688,1.0
INPP5A,0.031245936,0.6785664,0.9750734068398859,1.0
AC007880.1,0.031423092,0.61539185,0.9749321259718254,1.0
MTRNR2L4,0.032596752,0.9074281,0.9739961602954568,1.0
SCD5,0.032596752,0.75165683,0.9739961602954568,1.0
AP000866.1,0.032596752,0.29649308,0.9739961602954568,1.0
WNT10B,0.032596752,0.5212506,0.9739961602954568,1.0
ZGPAT,0.032596752,0.877754,0.9739961602954568,1.0
DBNDD2,0.032596752,0.624193,0.9739961602954568,1.0
RP11-669C19.1,0.032596752,0.60996234,0.9739961602954568,1.0
ZNHIT1,0.02960724,0.078002825,0.9763802913660004,1.0
SPARC,0.029651528,0.034241397,0.9763449693131029,1.0
RP11-66N11.8,0.029651528,-0.06287029,0.9763449693131029,1.0
ADAP1,0.029695818,-0.054002054,0.9763096473065916,1.0
SNAPC5,0.029762251,0.029517218,0.9762566643839504,1.0
ACVR1,0.029784396,-0.061373483,0.9762390034330047,1.0
ASB7,0.029983697,0.31169057,0.9760800553997141,1.0
PDLIM2,0.03005013,0.1159598,0.9760270729327134,1.0
PTGIR,0.030138709,0.11276033,0.9759564298079519,1.0
LINC00528,0.030138709,0.39176282,0.9759564298079519,1.0
RP11-583F2.5,0.030138709,0.12092938,0.9759564298079519,1.0
MYH3,0.030227287,0.12765634,0.9758857868717813,1.0
SETMAR,0.030315865,0.38321918,0.9758151441247552,1.0
SHPK,0.030315865,0.18876423,0.9758151441247552,1.0
FGFRL1,0.030360153,0.39481345,0.9757798228223444,1.0
HBEGF,0.030758755,0.41971576,0.9754619332461743,1.0
IGKV4-1,0.028034978,0.030676607,0.9776342537357258,1.0
IL11RA,0.028212134,0.12229731,0.9774929593805396,1.0
PHC2,0.02838929,0.1669589,0.9773516657315346,1.0
HIST1H2BG,0.02838929,0.17206118,0.9773516657315346,1.0
RP11-977G19.12,0.028411435,0.20768245,0.977334004075283,1.0
ZBTB2,0.028544303,0.0152611425,0.9772280343714278,1.0
PLXNA3,0.028632881,0.33848992,0.9771573881253535,1.0
SLC25A14,0.028655024,0.204862,0.9771397265918095,1.0
AAMP,0.028743602,0.17012343,0.9770690805697917,1.0
SLC23A2,0.028920759,0.038001884,0.9769277890659154,1.0
STAM2,0.028965048,0.26206934,0.9768924663028832,1.0
MLEC,0.029097915,0.24011883,0.9767864982859431,1.0
RAB3A,0.029097915,-0.17589249,0.9767864982859431,1.0
SCCPDH,0.029097915,0.13282539,0.9767864982859431,1.0
USP40,0.02931936,0.25678936,0.976609885835718,1.0
RPS6KA2,0.029518662,-0.18344565,0.9764509356106772,1.0
CLEC4A,0.026839172,0.42599466,0.9785880087662471,1.0
INSL3,0.026883462,0.73814374,0.9785526839515865,1.0
HSPBAP1,0.026905607,0.13521883,0.9785350215600241,1.0
TRIM2,0.02692775,0.7246417,0.9785173591789852,1.0
ZNF578,0.02692775,0.5436122,0.9785173591789852,1.0
RP11-798G7.6,0.02697204,0.65008974,0.9784820344485123,1.0
RP11-37B2.1,0.027104907,-0.079084635,0.978376060510557,1.0
UBL4A,0.027127052,0.21115132,0.9783583982246188,1.0
ZNF468,0.027149197,-0.07001634,0.9783407359492905,1.0
MLLT4,0.027437076,0.16010965,0.978111127339472,1.0
PDHX,0.027459221,0.19022016,0.9780934652135926,1.0
EFCAB2,0.02750351,0.08381669,0.9780581409940621,1.0
ZNF100,0.027592087,0.24381056,0.977987492684156,1.0
COA7,0.027724955,0.47503084,0.9778815205432227,1.0
S100A9,0.027791388,0.21408555,0.9778285346190291,1.0
POMGNT1,0.027902111,0.115578204,0.9777402249628814,1.0
RP11-802O23.3,0.026307704,0.25747526,0.97901190979759,1.0
MBLAC2,0.026351994,0.2190577,0.9789765844836195,1.0
CDNF,0.026396282,0.29857638,0.9789412592108773,1.0
TGFB2,0.026396282,0.28587285,0.9789412592108773,1.0
ANKEF1,0.026396282,0.19869976,0.9789412592108773,1.0
SUMO1,0.026462717,0.017776208,0.9788882713792186,1.0
RLN2,0.02648486,0.42477915,0.978870608789355,1.0
C3orf18,0.02648486,0.34247667,0.978870608789355,1.0
NFKBIL1,0.02652915,0.21684133,0.9788352836407131,1.0
AP4B1-AS1,0.026617728,0.5172572,0.9787646334680149,1.0
LINC01597,0.026617728,0.6763081,0.9787646334680149,1.0
CAMSAP1,0.026662016,-0.050076712,0.9787293084440968,1.0
MMP25-AS1,0.026662016,0.44781667,0.9787293084440968,1.0
NT5DC3,0.026750594,0.5580352,0.9786586585214688,1.0
NUDT13,0.026750594,0.48732215,0.9786586585214688,1.0
BORCS8-MEF2B,0.026839172,0.7251294,0.9785880087662471,1.0
SLC34A2,0.025421923,0.32136697,0.9797184246283135,1.0
CEP57L1,0.025776235,0.40359178,0.9794358167558412,1.0
KDF1,0.025776235,-0.09027719,0.9794358167558412,1.0
SUSD1,0.025820525,-0.20166638,0.9794004909525318,1.0
FOSL2,0.025864813,-0.1273867,0.9793651651896198,1.0
C10orf35,0.025909103,-0.19391364,0.9793298394671743,1.0
RPTOR,0.025909103,0.46322984,0.9793298394671743,1.0
AGPAT4,0.025953392,-0.03168357,0.9792945137852649,1.0
RP11-545I5.3,0.025997682,0.0010765549,0.9792591881439605,1.0
ZNF611,0.026019825,0.15036885,0.9792415253385568,1.0
AURKB,0.02604197,0.08443995,0.9792238625433305,1.0
PLXND1,0.026130548,0.0041412823,0.9791532114643705,1.0
ARHGAP6,0.026174838,0.2234322,0.9791178859861791,1.0
CTD-2540F13.2,0.026219126,0.3229834,0.979082560548939,1.0
AC004556.1,0.02628556,0.124458626,0.9790295724700142,1.0
GALNTL6,0.026307704,0.2161384,0.97901190979759,1.0
AFF1,0.023517493,0.08794789,0.9812374846693405,1.0
PYM1,0.023960384,0.13127767,0.9808842086190903,1.0
SLC35B4,0.024004674,0.2424173,0.9808488812191113,1.0
MYPOP,0.024248263,-0.028765656,0.9806545811924349,1.0
ETAA1,0.02462472,0.23077984,0.9803543015945175,1.0
MTERF2,0.024669008,0.16544738,0.9803189747651819,1.0
RASSF1-AS1,0.024713298,0.19623098,0.9802836479744432,1.0
ZBTB7B,0.024779731,0.15714249,0.9802306578608558,1.0
TCAF2,0.024801876,0.3365723,0.9802129945090335,1.0
TMEM176A,0.024846165,0.31218573,0.9801776678345011,1.0
ENOX2,0.024890454,0.24618039,0.9801423411988426,1.0
NBPF10,0.024979033,0.29923278,0.9800716880444242,1.0
ITPKB-AS1,0.02506761,0.24645562,0.9800010350463327,1.0
YTHDF3-AS1,0.025200479,0.32462868,0.9798950558435198,1.0
TRPS1,0.025333345,0.27807802,0.9797890769955583,1.0
TECR,0.025421923,0.1053775,0.9797184246283135,1.0
SEPHS2,0.02252099,0.6952971,0.9820323691305334,1.0
C19orf44,0.02252099,0.5613665,0.9820323691305334,1.0
TMEM45B,0.022609567,0.8855876,0.9819617120000098,1.0
AC109333.10,0.022609567,1.1340445,0.9819617120000098,1.0
RP11-336K24.12,0.022609567,0.6611143,0.9819617120000098,1.0
ZNF571-AS1,0.022609567,0.7611845,0.9819617120000098,1.0
SS18L1,0.022609567,0.6218013,0.9819617120000098,1.0
GH1,0.022609567,0.684557,0.9819617120000098,1.0
RP11-385F7.1,0.022609567,0.57682556,0.9819617120000098,1.0
RP11-307E17.8,0.022609567,1.0378652,0.9819617120000098,1.0
C16orf89,0.022609567,0.77475524,0.9819617120000098,1.0
INTS9,0.022897447,0.23694262,0.9817320773059527,1.0
RBL1,0.022986025,0.19048664,0.9816614207806555,1.0
RP11-294J22.6,0.023030313,0.06017332,0.9816260925719201,1.0
CPOX,0.023074603,-0.09477753,0.9815907643992192,1.0
STOML1,0.023340337,0.0024173297,0.981378796123615,1.0
CPA3,0.022388123,0.39018914,0.9821383550904301,1.0
KB-1980E6.3,0.022432411,0.8217086,0.9821030264020087,1.0
C17orf51,0.022432411,0.50846964,0.9821030264020087,1.0
NPPA-AS1,0.022432411,0.4168413,0.9821030264020087,1.0
AC093627.9,0.022432411,0.5531271,0.9821030264020087,1.0
FHL2,0.022432411,0.4073407,0.9821030264020087,1.0
SLC39A14,0.022432411,0.31125757,0.9821030264020087,1.0
STEAP4,0.022432411,0.46338746,0.9821030264020087,1.0
DNAJC27-AS1,0.022476701,0.583203,0.9820676977486867,1.0
GDF15,0.022476701,0.5125177,0.9820676977486867,1.0
ZNF823,0.022476701,0.44910848,0.9820676977486867,1.0
KB-1208A12.3,0.022476701,0.72689396,0.9820676977486867,1.0
CTC-543D15.8,0.022476701,0.41478425,0.9820676977486867,1.0
RP11-455F5.3,0.02252099,0.65016544,0.9820323691305334,1.0
KDM4A-AS1,0.02252099,0.8373774,0.9820323691305334,1.0
PTK6,0.02252099,0.72604305,0.9820323691305334,1.0
SIGLEC6,0.022299545,0.57486576,0.9822090125722942,1.0
CYP51A1,0.022299545,0.26379517,0.9822090125722942,1.0
SPATA2,0.022321688,0.07261808,0.9821913481887221,1.0
ASMTL-AS1,0.022343833,0.5340458,0.9821736838138817,1.0
CLEC12A,0.022343833,0.5239481,0.9821736838138817,1.0
ACVR2A,0.022343833,0.41321033,0.9821736838138817,1.0
TMEM231,0.022343833,0.28045022,0.9821736838138817,1.0
CYTH3,0.022343833,0.3884441,0.9821736838138817,1.0
RP11-398C13.6,0.022343833,0.45568544,0.9821736838138817,1.0
RP11-147L13.8,0.022343833,0.42369518,0.9821736838138817,1.0
FAM227B,0.022365978,0.14505865,0.9821560194477815,1.0
NLRP3,0.022388123,0.38637534,0.9821383550904301,1.0
HMMR,0.022388123,0.44053334,0.9821383550904301,1.0
SKA3,0.022388123,0.5794144,0.9821383550904301,1.0
ABHD16A,0.022388123,0.48713443,0.9821383550904301,1.0
RP5-1187M17.10,0.022388123,0.34602106,0.9821383550904301,1.0
AC025335.1,0.022078099,0.035178576,0.9823856568863453,1.0
ARRB1,0.022078099,-0.22755887,0.9823856568863453,1.0
PGC,0.022122389,-0.12509024,0.9823503279541674,1.0
RP11-197K3.1,0.022166677,0.012821139,0.9823149990566041,1.0
BOLA3-AS1,0.022166677,0.093506336,0.9823149990566041,1.0
RP11-651L5.3,0.022166677,0.18692714,0.9823149990566041,1.0
RPA4,0.022166677,0.15770996,0.9823149990566041,1.0
PLCE1,0.022188822,0.12174909,0.9822973346208246,1.0
DDX47,0.022210967,0.20539439,0.9822796701937246,1.0
LINC00504,0.022210967,0.045013454,0.9822796701937246,1.0
RP5-1112D6.8,0.022210967,0.17238656,0.9822796701937246,1.0
NDOR1,0.022210967,0.02267328,0.9822796701937246,1.0
RP11-196G18.23,0.022255255,0.2187079,0.9822443413655982,1.0
CRIM1,0.022255255,0.21061872,0.9822443413655982,1.0
VLDLR,0.022299545,0.30756336,0.9822090125722942,1.0
ZNF449,0.022299545,0.51307845,0.9822090125722942,1.0
ZNF649,0.02077157,0.27998707,0.9834278756306263,1.0
GSTCD,0.02077157,0.29777363,0.9834278756306263,1.0
TIMM21,0.020948727,0.13059595,0.983286556137746,1.0
PRCAT47,0.020993017,0.28584015,0.9832512263463001,1.0
SFTPA2,0.021015162,0.31993848,0.983233561462891,1.0
FKBP14,0.021037307,0.33155996,0.9832158965877026,1.0
RP11-92K15.3,0.021081595,0.3737579,0.9831805668620225,1.0
ABRACL,0.021081595,0.1322813,0.9831805668620225,1.0
CRKL,0.02150234,0.06554097,0.9828449361230668,1.0
SESN2,0.021745931,-0.4126624,0.982650624974027,1.0
RP11-352M15.2,0.02183451,0.1270406,0.9825799666289635,1.0
AC022182.3,0.02194523,0.090811156,0.9824916438898735,1.0
CSF1,0.02198952,-0.5378905,0.9824563148542677,1.0
HMGA1P4,0.022011666,0.33829516,0.9824386503493628,1.0
CTC-523E23.11,0.022011666,0.058342412,0.9824386503493628,1.0
RP11-98I9.4,0.022078099,-0.10236819,0.9823856568863453,1.0
TSPAN32,0.019752923,-0.09121699,0.984240472670305,1.0
WRN,0.019775067,0.28800175,0.9842228073403552,1.0
TLDC1,0.020062946,-0.05453211,0.9839931587581177,1.0
ERCC3,0.02012938,0.15686107,0.983940163119116,1.0
ZDHHC8,0.020240102,0.18643443,0.9838518372117161,1.0
RANGAP1,0.020284392,-0.06974376,0.983816506904119,1.0
IL21R,0.020284392,0.011065351,0.983816506904119,1.0
STK3,0.020306537,0.3208536,0.9837988417622188,1.0
PTPRJ,0.02032868,0.32531515,0.983781176628262,1.0
IFT122,0.020417258,0.34771174,0.9837105161720446,1.0
ZNF682,0.020439403,0.33325115,0.983692851077936,1.0
SUFU,0.020461548,0.33147556,0.9836751859918229,1.0
DOPEY2,0.020505836,0.31761748,0.9836398558436182,1.0
MTSS1,0.020527981,0.16830815,0.9836221907815439,1.0
AC010287.1,0.020705137,0.28204402,0.9834808705747649,1.0
CCDC138,0.02077157,0.23939209,0.9834278756306263,1.0
RP11-111F5.3,0.018379962,1.0222955,0.9853357378744578,1.0
RP11-342M1.3,0.018379962,0.79950225,0.9853357378744578,1.0
FUT4,0.018379962,0.9010295,0.9853357378744578,1.0
RP11-15J22.8,0.018379962,0.68786424,0.9853357378744578,1.0
FUT11,0.01842425,0.13932353,0.9853004062963401,1.0
SMURF2,0.018667841,-0.055630956,0.9851060831338914,1.0
MCM4,0.01886714,-0.27798134,0.9849470921122598,1.0
CTC-459F4.3,0.01886714,0.12067788,0.9849470921122598,1.0
SKIL,0.018889286,0.0695471,0.984929426479978,1.0
LIPE,0.01919931,0.054500345,0.9846821084078641,1.0
C6orf120,0.019287888,0.2233542,0.9846114463708907,1.0
MUT,0.019287888,0.2604334,0.9846114463708907,1.0
C1GALT1C1,0.019465044,0.08659017,0.984470122659673,1.0
TMEM79,0.01948719,-0.06542895,0.9844524572299455,1.0
STXBP5,0.01948719,-0.026757557,0.9844524572299455,1.0
